"","month","day","hour","temp","precip","num_rides"
"4548","07","09","11","00","19.74",17752
"4549","07","09","12","00","20.89",18666
"4550","07","09","13","00","21.78",18516
"4551","07","09","14","00","21.79",19202
"4552","07","09","15","00","22.27",17952
"4553","07","09","16","00","22.38",15350
"4554","07","09","17","00","22.37",18835
"4555","07","09","18","00","22.16",24142
"4556","07","09","19","00","21.72",26312
"4557","07","09","20","00","21.04",26027
"4558","07","09","21","00","19.74",28882
"4559","07","09","22","00","17.83",23910
"4560","07","09","23","00","16.50",21735
"4561","07","10","00","00","15.74",17697
"4562","07","10","01","00","14.33",11924
"4563","07","10","02","00","13.63",7383
"4564","07","10","03","00","12.67",4851
"4565","07","10","04","00","11.38",4008
"4566","07","10","05","00","10.71",4580
"4567","07","10","06","00","10.37",10096
"4568","07","10","07","00","11.15",15926
"4569","07","10","08","00","13.08",19850
"4570","07","10","09","00","16.08",18744
"4571","07","10","10","00","18.65",16535
"4572","07","10","11","00","20.03",16409
"4573","07","10","12","00","21.18",18035
"4574","07","10","13","00","22.29",17663
"4575","07","10","14","00","24.16",18819
"4576","07","10","15","00","25.05",17819
"4577","07","10","16","00","25.68",15654
"4578","07","10","17","00","25.99",19255
"4579","07","10","18","00","25.98",23961
"4580","07","10","19","00","25.63",25084
"4581","07","10","20","00","24.57",22694
"4582","07","10","21","00","23.21",23547
"4583","07","10","22","00","21.14",24930
"4584","07","10","23","00","18.90",25550
"4585","07","11","00","00","17.17",23967
"4586","07","11","01","00","16.41",21413
"4587","07","11","02","00","16.19",17075
"4588","07","11","03","00","16.14",12644
"4589","07","11","04","00","15.84",8164
"4590","07","11","05","00","14.55",4174
"4591","07","11","06","00","14.16",4763
"4592","07","11","07","00","15.06",6699
"4593","07","11","08","00","17.12",9492
"4594","07","11","09","00","20.60",13453
"4595","07","11","10","00","22.83",16025
"4596","07","11","11","00","25.67",18000
"4597","07","11","12","00","28.79",19214
"4598","07","11","13","00","29.90",19413
"4599","07","11","14","00","28.84",18883
"4600","07","11","15","00","29.00",19430
"4601","07","11","16","00","28.99",18604
"4602","07","11","17","00","28.85",20574
"4603","07","11","18","00","28.50",22760
"4604","07","11","19","00","28.13",23578
"4605","07","11","20","00","27.39",20469
"4606","07","11","21","00","25.79",21380
"4607","07","11","22","00","24.28",23028
"4608","07","11","23","00","22.80",24000
"4609","07","12","00","00","20.42",23475
"4610","07","12","01","00","19.61",21571
"4611","07","12","02","00","19.50",17117
"4612","07","12","03","00","19.62",13368
"4613","07","12","04","00","19.10",8842
"4614","07","12","05","00","17.86",4097
"4615","07","12","06","00","17.11",3815
"4616","07","12","07","00","17.76",5200
"4617","07","12","08","00","19.39",7108
"4618","07","12","09","00","20.76",10823
"4619","07","12","10","00","22.34",14462
"4620","07","12","11","00","23.65",17263
"4621","07","12","12","00","24.86",18188
"4622","07","12","13","00","25.75",19669
"4623","07","12","14","00","26.92",19531
"4624","07","12","15","00","27.00",18804
"4625","07","12","16","00","26.71",18113
"4626","07","12","17","00","26.53",19400
"4627","07","12","18","00","26.18",20338
"4628","07","12","19","00","25.64",18930
"4629","07","12","20","00","24.66",16324
"4630","07","12","21","00","23.21",18442
"4631","07","12","22","00","21.98",16571
"4632","07","12","23","00","21.08",12760
"4633","07","13","00","00","20.42",8605
"4634","07","13","01","00","20.17",4720
"4635","07","13","02","00","19.94",2958
"4636","07","13","03","00","19.61",2181
"4637","07","13","04","00","19.28",2506
"4638","07","13","05","00","18.88",4133
"4639","07","13","06","00","18.47",10463
"4640","07","13","07","00","18.49",16323
"4641","07","13","08","00","19.01",19587
"4642","07","13","09","00","19.98",18688
"4643","07","13","10","00","21.57",16493
"4644","07","13","11","00","22.35",16408
"4645","07","13","12","00","22.97",17296
"4646","07","13","13","00","24.45",17412
"4647","07","13","14","00","24.60",18284
"4648","07","13","15","00","25.21",18130
"4649","07","13","16","00","25.77",16710
"4650","07","13","17","00","25.98",19063
"4651","07","13","18","00","25.67",22602
"4652","07","13","19","00","25.35",22650
"4653","07","13","20","00","24.76",19942
"4654","07","13","21","00","23.73",21207
"4655","07","13","22","00","22.66",19205
"4656","07","13","23","00","21.85",14596
"4657","07","14","00","00","20.89",9626
"4658","07","14","01","00","19.56",5526
"4659","07","14","02","00","18.78",3629
"4660","07","14","03","00","18.74",2396
"4661","07","14","04","00","18.67",2376
"4662","07","14","05","00","18.38",4190
"4663","07","14","06","00","18.16",10781
"4664","07","14","07","00","18.00",16859
"4665","07","14","08","00","19.54",20417
"4666","07","14","09","00","22.49",20492
"4667","07","14","10","00","23.76",19666
"4668","07","14","11","00","24.76",18339
"4669","07","14","12","00","25.60",21168
"4670","07","14","13","00","26.50",20888
"4671","07","14","14","00","26.93",18915
"4672","07","14","15","00","27.53",16977
"4673","07","14","16","00","27.81",15059
"4674","07","14","17","00","27.91",19654
"4675","07","14","18","00","27.54",24261
"4676","07","14","19","00","27.13",24594
"4677","07","14","20","00","26.20",22801
"4678","07","14","21","00","24.79",25034
"4679","07","14","22","00","23.15",23297
"4680","07","14","23","00","22.23",18621
"4681","07","15","00","00","21.85",12866
"4682","07","15","01","00","21.24",7778
"4683","07","15","02","00","20.82",4696
"4684","07","15","03","00","20.50",3051
"4685","07","15","04","00","19.89",2783
"4686","07","15","05","00","18.83",4287
"4687","07","15","06","00","17.98",11107
"4688","07","15","07","00","17.96",18228
"4689","07","15","08","00","18.85",22320
"4690","07","15","09","00","20.34",21293
"4691","07","15","10","00","22.30",20337
"4692","07","15","11","00","24.05",19884
"4693","07","15","12","00","25.33",20013
"4694","07","15","13","00","26.38",17881
"4695","07","15","14","00","27.97",18593
"4696","07","15","15","00","28.74",17760
"4697","07","15","16","00","29.29",15953
"4698","07","15","17","00","29.57",19516
"4699","07","15","18","00","29.47",25003
"4700","07","15","19","00","29.14",26819
"4701","07","15","20","00","28.49",23534
"4702","07","15","21","00","27.23",25625
"4703","07","15","22","00","25.93",24485
"4704","07","15","23","00","24.37",20943
"4705","07","16","00","00","23.50",14468
"4706","07","16","01","00","22.54",8664
"4707","07","16","02","00","21.66",5376
"4708","07","16","03","00","20.89",3569
"4709","07","16","04","00","20.34",3145
"4710","07","16","05","00","20.04",4281
"4711","07","16","06","00","19.71",11307
"4712","07","16","07","00","19.76",18234
"4713","07","16","08","00","20.77",21422
"4714","07","16","09","00","23.07",20369
"4715","07","16","10","00","25.83",18469
"4716","07","16","11","00","27.76",18180
"4717","07","16","12","00","28.93",19353
"4718","07","16","13","00","29.92",19139
"4719","07","16","14","00","30.84",19648
"4720","07","16","15","00","31.58",18394
"4721","07","16","16","00","32.01",14843
"4722","07","16","17","00","32.20",17974
"4723","07","16","18","00","32.14",22301
"4724","07","16","19","00","31.84",24506
"4725","07","16","20","00","31.12",23130
"4726","07","16","21","00","29.49",25730
"4727","07","16","22","00","27.30",25313
"4728","07","16","23","00","24.94",22325
"4729","07","17","00","00","23.25",19041
"4730","07","17","01","00","22.58",13168
"4731","07","17","02","00","23.13",8545
"4732","07","17","03","00","23.07",5625
"4733","07","17","04","00","22.12",4429
"4734","07","17","05","00","22.55",4723
"4735","07","17","06","00","22.33",9944
"4736","07","17","07","00","21.19",14353
"4737","07","17","08","00","22.34",16397
"4738","07","17","09","00","24.94",16817
"4739","07","17","10","00","27.54",16037
"4740","07","17","11","00","29.70",16403
"4741","07","17","12","00","31.14",17250
"4742","07","17","13","00","32.22",17075
"4743","07","17","14","00","31.67",15898
"4744","07","17","15","00","32.66",14686
"4745","07","17","16","00","33.29",13512
"4746","07","17","17","00","33.65",15937
"4747","07","17","18","00","33.04",18903
"4748","07","17","19","00","33.21",21264
"4749","07","17","20","00","32.59",20594
"4750","07","17","21","00","30.60",21331
"4751","07","17","22","00","28.01",21963
"4752","07","17","23","00","26.29",21150
"4753","07","18","00","00","25.68",20145
"4754","07","18","01","00","25.61",18871
"4755","07","18","02","00","25.16",15984
"4756","07","18","03","00","24.27",12411
"4757","07","18","04","00","23.51",7850
"4758","07","18","05","00","22.57",4363
"4759","07","18","06","00","22.85",5068
"4760","07","18","07","00","22.70",7086
"4761","07","18","08","00","22.95",10827
"4762","07","18","09","00","26.52",13932
"4763","07","18","10","00","27.20",15382
"4764","07","18","11","00","28.09",17474
"4765","07","18","12","00","27.35",18722
"4766","07","18","13","00","28.23",19270
"4767","07","18","14","00","27.74",19086
"4768","07","18","15","00","26.94",19613
"4769","07","18","16","00","27.36",18232
"4770","07","18","17","00","27.86",20091
"4771","07","18","18","00","27.30",23556
"4772","07","18","19","00","27.62",24646
"4773","07","18","20","00","26.61",21506
"4774","07","18","21","00","25.66",21755
"4775","07","18","22","00","24.14",23436
"4776","07","18","23","00","22.50",24518
"4777","07","19","00","00","21.39",23197
"4778","07","19","01","00","21.14",20911
"4779","07","19","02","00","21.48",17733
"4780","07","19","03","00","21.57",13711
"4781","07","19","04","00","20.62",9211
"4782","07","19","05","00","20.10",4407
"4783","07","19","06","00","19.62",4528
"4784","07","19","07","00","19.26",5798
"4785","07","19","08","00","20.53",8430
"4786","07","19","09","00","21.76",12086
"4787","07","19","10","00","24.43",16289
"4788","07","19","11","00","26.84",19439
"4789","07","19","12","00","28.41",21310
"4790","07","19","13","00","29.59",21765
"4791","07","19","14","00","29.79",21958
"4792","07","19","15","00","30.48",21080
"4793","07","19","16","00","31.03",19996
"4794","07","19","17","00","29.58",20687
"4795","07","19","18","00","28.28",22078
"4796","07","19","19","00","27.37",21269
"4797","07","19","20","00","27.28",18835
"4798","07","19","21","00","25.89",18813
"4799","07","19","22","00","24.42",17331
"4800","07","19","23","00","23.03",14613
"4801","07","20","00","00","21.44",9379
"4802","07","20","01","00","20.23",5199
"4803","07","20","02","00","19.11",3187
"4804","07","20","03","00","18.42",2291
"4805","07","20","04","00","17.75",2654
"4806","07","20","05","00","17.22",4488
"4807","07","20","06","00","17.40",11020
"4808","07","20","07","00","18.40",17043
"4809","07","20","08","00","20.93",20146
"4810","07","20","09","00","23.07",19379
"4811","07","20","10","00","24.39",17899
"4812","07","20","11","00","25.35",18032
"4813","07","20","12","00","26.48",19130
"4814","07","20","13","00","27.56",18993
"4815","07","20","14","00","28.93",19576
"4816","07","20","15","00","29.50",19002
"4817","07","20","16","00","29.84",17067
"4818","07","20","17","00","29.99",20507
"4819","07","20","18","00","29.72",23987
"4820","07","20","19","00","29.24",25199
"4821","07","20","20","00","28.54",22760
"4822","07","20","21","00","27.31",22356
"4823","07","20","22","00","25.63",20106
"4824","07","20","23","00","24.36",14811
"4825","07","21","00","00","23.63",9746
"4826","07","21","01","00","22.98",5595
"4827","07","21","02","00","21.96",3459
"4828","07","21","03","00","20.81",2264
"4829","07","21","04","00","20.29",2360
"4830","07","21","05","00","19.90",4107
"4831","07","21","06","00","19.48",11050
"4832","07","21","07","00","20.24",17873
"4833","07","21","08","00","21.75",22205
"4834","07","21","09","00","23.54",20980
"4835","07","21","10","00","25.52",19021
"4836","07","21","11","00","26.91",18767
"4837","07","21","12","00","28.07",19549
"4838","07","21","13","00","29.21",19213
"4839","07","21","14","00","30.79",18878
"4840","07","21","15","00","31.49",16075
"4841","07","21","16","00","31.95",13561
"4842","07","21","17","00","32.12",15658
"4843","07","21","18","00","32.01",21410
"4844","07","21","19","00","31.63",24168
"4845","07","21","20","00","31.01",23392
"4846","07","21","21","00","30.09",24296
"4847","07","21","22","00","29.15",22883
"4848","07","21","23","00","28.00",18526
"4849","07","22","00","00","26.97",13147
"4850","07","22","01","00","25.82",7322
"4851","07","22","02","00","24.73",4608
"4852","07","22","03","00","23.99",3064
"4853","07","22","04","00","23.43",2704
"4854","07","22","05","00","23.00",4221
"4855","07","22","06","00","22.79",10962
"4856","07","22","07","00","23.10",17717
"4857","07","22","08","00","24.06",21545
"4858","07","22","09","00","25.85",20520
"4859","07","22","10","00","28.11",18475
"4860","07","22","11","00","29.81",18606
"4861","07","22","12","00","30.58",19281
"4862","07","22","13","00","29.84",19098
"4863","07","22","14","00","33.62",19476
"4864","07","22","15","00","32.71",18203
"4865","07","22","16","00","32.20",14954
"4866","07","22","17","00","30.91",18201
"4867","07","22","18","00","30.43",22154
"4868","07","22","19","00","29.70",23630
"4869","07","22","20","00","28.34",23594
"4870","07","22","21","00","26.15",25109
"4871","07","22","22","00","23.52",24636
"4872","07","22","23","00","21.98",20851
"4873","07","23","00","00","20.51",14685
"4874","07","23","01","00","19.52",8874
"4875","07","23","02","00","19.59",5702
"4876","07","23","03","00","19.07",3579
"4877","07","23","04","00","18.66",3129
"4878","07","23","05","00","19.07",4328
"4879","07","23","06","00","19.64",11167
"4880","07","23","07","00","20.25",17645
"4881","07","23","08","00","19.99",21479
"4882","07","23","09","00","19.48",20337
"4883","07","23","10","00","19.99",18465
"4884","07","23","11","00","21.19",18297
"4885","07","23","12","00","22.53",19864
"4886","07","23","13","00","23.74",19180
"4887","07","23","14","00","21.76",19606
"4888","07","23","15","00","21.91",17984
"4889","07","23","16","00","22.61",14713
"4890","07","23","17","00","23.64",18246
"4891","07","23","18","00","23.77",22621
"4892","07","23","19","00","23.75",25562
"4893","07","23","20","00","23.55",24492
"4894","07","23","21","00","23.02",25714
"4895","07","23","22","00","22.40",25098
"4896","07","23","23","00","21.77",23335
"4897","07","24","00","00","20.94",19165
"4898","07","24","01","00","19.88",12748
"4899","07","24","02","00","19.32",8326
"4900","07","24","03","00","18.98",5492
"4901","07","24","04","00","18.63",4343
"4902","07","24","05","00","17.90",4894
"4903","07","24","06","00","17.63",10579
"4904","07","24","07","00","18.20",16357
"4905","07","24","08","00","19.10",20601
"4906","07","24","09","00","20.65",19420
"4907","07","24","10","00","23.03",17016
"4908","07","24","11","00","24.48",17177
"4909","07","24","12","00","25.67",18089
"4910","07","24","13","00","27.02",18065
"4911","07","24","14","00","28.72",18542
"4912","07","24","15","00","29.44",17408
"4913","07","24","16","00","29.94",15097
"4914","07","24","17","00","30.06",19130
"4915","07","24","18","00","29.95",23303
"4916","07","24","19","00","29.82",24741
"4917","07","24","20","00","29.53",22771
"4918","07","24","21","00","28.44",22412
"4919","07","24","22","00","26.91",23835
"4920","07","24","23","00","25.37",24367
"4921","07","25","00","00","22.47",22843
"4922","07","25","01","00","22.15",19817
"4923","07","25","02","00","21.36",16811
"4924","07","25","03","00","20.41",12855
"4925","07","25","04","00","20.25",7934
"4926","07","25","05","00","20.02",4139
"4927","07","25","06","00","19.38",5218
"4928","07","25","07","00","19.55",6861
"4929","07","25","08","00","19.65",9310
"4930","07","25","09","00","19.71",13233
"4931","07","25","10","00","20.67",15262
"4932","07","25","11","00","21.13",17405
"4933","07","25","12","00","20.58",18018
"4934","07","25","13","00","21.56",18443
"4935","07","25","14","00","21.61",17969
"4936","07","25","15","00","21.70",18324
"4937","07","25","16","00","21.57",17335
"4938","07","25","17","00","21.27",18726
"4939","07","25","18","00","20.93",20863
"4940","07","25","19","00","20.35",21514
"4941","07","25","20","00","19.63",18878
"4942","07","25","21","00","18.51",19810
"4943","07","25","22","00","17.25",21785
"4944","07","25","23","00","16.38",23681
"4945","07","26","00","00","15.46",21453
"4946","07","26","01","00","13.88",19250
"4947","07","26","02","00","12.89",16809
"4948","07","26","03","00","12.42",13107
"4949","07","26","04","00","12.53",8302
"4950","07","26","05","00","12.87",3869
"4951","07","26","06","00","12.97",3928
"4952","07","26","07","00","12.42",5009
"4953","07","26","08","00","13.93",6841
"4954","07","26","09","00","15.90",10400
"4955","07","26","10","00","17.95",13839
"4956","07","26","11","00","19.05",16725
"4957","07","26","12","00","19.80",17618
"4958","07","26","13","00","20.54",18501
"4959","07","26","14","00","18.99",19080
"4960","07","26","15","00","19.53",19243
"4961","07","26","16","00","20.06",17371
"4962","07","26","17","00","20.65",18234
"4963","07","26","18","00","20.62",19612
"4964","07","26","19","00","20.05",19115
"4965","07","26","20","00","17.06",16732
"4966","07","26","21","00","16.55",16788
"4967","07","26","22","00","16.27",15428
"4968","07","26","23","00","16.11",12283
"4969","07","27","00","00","15.26",8259
"4970","07","27","01","00","15.80",4730
"4971","07","27","02","00","16.03",3130
"4972","07","27","03","00","16.15",2323
"4973","07","27","04","00","16.27",2446
"4974","07","27","05","00","17.48",4123
"4975","07","27","06","00","15.88",10515
"4976","07","27","07","00","16.14",16133
"4977","07","27","08","00","16.41",19359
"4978","07","27","09","00","17.13",18562
"4979","07","27","10","00","18.14",16418
"4980","07","27","11","00","19.31",16746
"4981","07","27","12","00","20.01",17392
"4982","07","27","13","00","20.90",17472
"4983","07","27","14","00","22.04",17850
"4984","07","27","15","00","22.69",17563
"4985","07","27","16","00","22.99",15959
"4986","07","27","17","00","23.27",18596
"4987","07","27","18","00","23.12",22165
"4988","07","27","19","00","22.88",22797
"4989","07","27","20","00","22.53",20875
"4990","07","27","21","00","21.83",20547
"4991","07","27","22","00","20.23",19344
"4992","07","27","23","00","18.60",15325
"4993","07","28","00","00","17.96",9406
"4994","07","28","01","00","17.75",5702
"4995","07","28","02","00","16.92",3384
"4996","07","28","03","00","16.45",2292
"4997","07","28","04","00","15.96",2446
"4998","07","28","05","00","15.74",4001
"4999","07","28","06","00","15.13",11157
"5000","07","28","07","00","15.43",17858
"5001","07","28","08","00","16.29",21201
"5002","07","28","09","00","17.26",19757
"5003","07","28","10","00","18.12",18094
"5004","07","28","11","00","18.71",18172
"5005","07","28","12","00","19.54",19081
"5006","07","28","13","00","20.41",19158
"5007","07","28","14","00","22.27",19805
"5008","07","28","15","00","22.70",18494
"5009","07","28","16","00","22.76",16082
"5010","07","28","17","00","22.09",19079
"5011","07","28","18","00","21.45",23372
"5012","07","28","19","00","21.23",25225
"5013","07","28","20","00","20.71",23769
"5014","07","28","21","00","19.88",25077
"5015","07","28","22","00","19.36",23391
"5016","07","28","23","00","19.08",18231
"5017","07","29","00","00","18.72",11987
"5018","07","29","01","00","18.01",6765
"5019","07","29","02","00","17.48",4240
"5020","07","29","03","00","17.14",2846
"5021","07","29","04","00","16.72",2712
"5022","07","29","05","00","16.28",4084
"5023","07","29","06","00","16.12",10957
"5024","07","29","07","00","16.30",18261
"5025","07","29","08","00","17.20",21708
"5026","07","29","09","00","17.72",20638
"5027","07","29","10","00","17.81",18870
"5028","07","29","11","00","16.38",18956
"5029","07","29","12","00","15.70",19736
"5030","07","29","13","00","15.79",19327
"5031","07","29","14","00","16.45",19865
"5032","07","29","15","00","16.51",18783
"5033","07","29","16","00","16.45",16256
"5034","07","29","17","00","17.51",19794
"5035","07","29","18","00","18.65",25159
"5036","07","29","19","00","19.03",28064
"5037","07","29","20","00","18.61",26147
"5038","07","29","21","00","17.18",26158
"5039","07","29","22","00","15.70",24402
"5040","07","29","23","00","15.12",20208
"5041","07","30","00","00","14.36",13916
"5042","07","30","01","00","12.95",8239
"5043","07","30","02","00","11.84",5305
"5044","07","30","03","00","11.61",3370
"5045","07","30","04","00","12.49",3045
"5046","07","30","05","00","12.62",4417
"5047","07","30","06","00","12.17",11306
"5048","07","30","07","00","12.35",18678
"5049","07","30","08","00","13.62",22191
"5050","07","30","09","00","14.62",20552
"5051","07","30","10","00","16.18",18566
"5052","07","30","11","00","17.61",18516
"5053","07","30","12","00","18.94",20661
"5054","07","30","13","00","20.12",20904
"5055","07","30","14","00","20.04",20154
"5056","07","30","15","00","20.75",15720
"5057","07","30","16","00","20.71",12754
"5058","07","30","17","00","20.66",14921
"5059","07","30","18","00","20.41",20215
"5060","07","30","19","00","19.96",23443
"5061","07","30","20","00","19.26",23291
"5062","07","30","21","00","18.18",24790
"5063","07","30","22","00","16.50",24308
"5064","07","30","23","00","15.26",21582
"5065","07","31","00","00","14.32",17974
"5066","07","31","01","00","13.50",11325
"5067","07","31","02","00","12.71",7942
"5068","07","31","03","00","12.13",5067
"5069","07","31","04","00","11.42",4303
"5070","07","31","05","00","10.44",4861
"5071","07","31","06","00","9.86",10464
"5072","07","31","07","00","9.88",16271
"5073","07","31","08","00","11.37",20235
"5074","07","31","09","00","13.17",19267
"5075","07","31","10","00","15.37",17627
"5076","07","31","11","00","18.33",17565
"5077","07","31","12","00","20.51",17873
"5078","07","31","13","00","21.66",18057
"5079","07","31","14","00","23.57",18235
"5080","07","31","15","00","24.27",16722
"5081","07","31","16","00","24.52",14194
"5082","07","31","17","00","24.34",17644
"5083","07","31","18","00","24.18",22825
"5084","07","31","19","00","23.81",25220
"5085","07","31","20","00","23.14",23046
"5086","07","31","21","00","22.11",23100
"5087","07","31","22","00","20.77",23666
"5088","07","31","23","00","19.37",24332
"5089","08","01","00","00","18.62",22510
"5090","08","01","01","00","18.24",20092
"5091","08","01","02","00","17.59",16932
"5092","08","01","03","00","17.14",12719
"5093","08","01","04","00","16.55",8044
"5094","08","01","05","00","16.22",4297
"5095","08","01","06","00","17.28",5052
"5096","08","01","07","00","15.53",6820
"5097","08","01","08","00","14.70",9542
"5098","08","01","09","00","15.48",13338
"5099","08","01","10","00","17.85",15528
"5100","08","01","11","00","20.24",16888
"5101","08","01","12","00","22.09",17921
"5102","08","01","13","00","23.18",19166
"5103","08","01","14","00","24.41",18230
"5104","08","01","15","00","24.30",18450
"5105","08","01","16","00","23.91",17791
"5106","08","01","17","00","23.54",19737
"5107","08","01","18","00","21.43",21601
"5108","08","01","19","00","20.86",22187
"5109","08","01","20","00","21.14",19784
"5110","08","01","21","00","20.59",20085
"5111","08","01","22","00","19.22",21110
"5112","08","01","23","00","18.55",21904
"5113","08","02","00","00","18.21",20994
"5114","08","02","01","00","17.78",19192
"5115","08","02","02","00","17.69",16456
"5116","08","02","03","00","17.48",12445
"5117","08","02","04","00","17.17",8100
"5118","08","02","05","00","17.13",3876
"5119","08","02","06","00","17.29",3941
"5120","08","02","07","00","17.46",5348
"5121","08","02","08","00","18.46",8307
"5122","08","02","09","00","19.57",10798
"5123","08","02","10","00","20.63",14013
"5124","08","02","11","00","21.84",16396
"5125","08","02","12","00","23.04",17325
"5126","08","02","13","00","24.45",17970
"5127","08","02","14","00","25.92",18554
"5128","08","02","15","00","26.67",17697
"5129","08","02","16","00","27.16",17413
"5130","08","02","17","00","27.26",18438
"5131","08","02","18","00","27.11",19558
"5132","08","02","19","00","26.53",18283
"5133","08","02","20","00","25.61",17434
"5134","08","02","21","00","24.06",17165
"5135","08","02","22","00","22.35",15763
"5136","08","02","23","00","20.72",13075
"5137","08","03","00","00","19.35",8357
"5138","08","03","01","00","18.49",4838
"5139","08","03","02","00","18.10",3102
"5140","08","03","03","00","17.80",2229
"5141","08","03","04","00","17.87",2509
"5142","08","03","05","00","17.07",4350
"5143","08","03","06","00","16.08",10223
"5144","08","03","07","00","16.07",15945
"5145","08","03","08","00","17.62",19823
"5146","08","03","09","00","20.31",18710
"5147","08","03","10","00","22.73",16792
"5148","08","03","11","00","25.20",16067
"5149","08","03","12","00","27.05",17120
"5150","08","03","13","00","28.40",17386
"5151","08","03","14","00","29.95",18215
"5152","08","03","15","00","30.68",17966
"5153","08","03","16","00","31.06",16303
"5154","08","03","17","00","31.17",18784
"5155","08","03","18","00","31.04",22880
"5156","08","03","19","00","30.64",22826
"5157","08","03","20","00","29.94",21396
"5158","08","03","21","00","28.15",21126
"5159","08","03","22","00","25.63",18273
"5160","08","03","23","00","23.62",13599
"5161","08","04","00","00","22.12",9089
"5162","08","04","01","00","20.33",5520
"5163","08","04","02","00","19.17",3512
"5164","08","04","03","00","18.44",2499
"5165","08","04","04","00","19.00",2522
"5166","08","04","05","00","19.05",4077
"5167","08","04","06","00","17.50",10754
"5168","08","04","07","00","18.10",16874
"5169","08","04","08","00","19.24",21022
"5170","08","04","09","00","21.50",20239
"5171","08","04","10","00","25.76",18158
"5172","08","04","11","00","25.33",17566
"5173","08","04","12","00","25.56",18686
"5174","08","04","13","00","25.19",18871
"5175","08","04","14","00","21.15",19592
"5176","08","04","15","00","23.13",18342
"5177","08","04","16","00","24.67",15263
"5178","08","04","17","00","24.41",18474
"5179","08","04","18","00","23.88",23553
"5180","08","04","19","00","23.86",23918
"5181","08","04","20","00","23.35",23203
"5182","08","04","21","00","22.39",23909
"5183","08","04","22","00","21.66",22805
"5184","08","04","23","00","21.07",18017
"5185","08","05","00","00","20.74",12306
"5186","08","05","01","00","20.16",7239
"5187","08","05","02","00","19.33",4343
"5188","08","05","03","00","18.39",3014
"5189","08","05","04","00","17.85",2703
"5190","08","05","05","00","17.23",4160
"5191","08","05","06","00","16.05",10773
"5192","08","05","07","00","16.28",17340
"5193","08","05","08","00","18.22",21214
"5194","08","05","09","00","20.17",19937
"5195","08","05","10","00","21.52",19014
"5196","08","05","11","00","23.16",18431
"5197","08","05","12","00","24.22",19020
"5198","08","05","13","00","25.96",18974
"5199","08","05","14","00","28.43",19138
"5200","08","05","15","00","29.40",17759
"5201","08","05","16","00","29.98",15101
"5202","08","05","17","00","30.18",19350
"5203","08","05","18","00","30.07",23386
"5204","08","05","19","00","29.77",24907
"5205","08","05","20","00","28.95",24691
"5206","08","05","21","00","27.29",25029
"5207","08","05","22","00","25.18",24018
"5208","08","05","23","00","23.10",19795
"5209","08","06","00","00","21.94",13604
"5210","08","06","01","00","21.24",7877
"5211","08","06","02","00","20.49",5030
"5212","08","06","03","00","20.24",3295
"5213","08","06","04","00","20.82",2911
"5214","08","06","05","00","19.61",3994
"5215","08","06","06","00","18.93",10575
"5216","08","06","07","00","19.36",16947
"5217","08","06","08","00","21.12",20855
"5218","08","06","09","00","24.25",19573
"5219","08","06","10","00","27.09",17634
"5220","08","06","11","00","29.63",17650
"5221","08","06","12","00","31.48",18504
"5222","08","06","13","00","32.65",18388
"5223","08","06","14","00","32.96",18465
"5224","08","06","15","00","33.70",17458
"5225","08","06","16","00","34.20",14598
"5226","08","06","17","00","34.30",18190
"5227","08","06","18","00","34.08",23327
"5228","08","06","19","00","33.66",25234
"5229","08","06","20","00","32.86",25510
"5230","08","06","21","00","31.53",25101
"5231","08","06","22","00","29.68",24061
"5232","08","06","23","00","27.82",22221
"5233","08","07","00","00","26.53",17397
"5234","08","07","01","00","25.25",12058
"5235","08","07","02","00","24.04",7929
"5236","08","07","03","00","22.84",5301
"5237","08","07","04","00","21.96",4148
"5238","08","07","05","00","21.76",4575
"5239","08","07","06","00","21.81",9940
"5240","08","07","07","00","21.42",15432
"5241","08","07","08","00","21.87",19080
"5242","08","07","09","00","24.63",18340
"5243","08","07","10","00","27.25",16377
"5244","08","07","11","00","29.58",16675
"5245","08","07","12","00","31.70",17424
"5246","08","07","13","00","33.26",17559
"5247","08","07","14","00","34.16",17864
"5248","08","07","15","00","35.12",16824
"5249","08","07","16","00","35.66",14577
"5250","08","07","17","00","35.77",18052
"5251","08","07","18","00","35.50",22943
"5252","08","07","19","00","34.87",23706
"5253","08","07","20","00","33.78",21930
"5254","08","07","21","00","31.68",22205
"5255","08","07","22","00","29.49",23319
"5256","08","07","23","00","26.45",23275
"5257","08","08","00","00","25.47",22449
"5258","08","08","01","00","25.35",18605
"5259","08","08","02","00","25.56",15823
"5260","08","08","03","00","25.43",11778
"5261","08","08","04","00","25.84",7581
"5262","08","08","05","00","24.88",3963
"5263","08","08","06","00","23.91",4746
"5264","08","08","07","00","23.58",6422
"5265","08","08","08","00","23.36",8467
"5266","08","08","09","00","25.33",12027
"5267","08","08","10","00","26.77",15132
"5268","08","08","11","00","28.35",15970
"5269","08","08","12","00","30.76",16227
"5270","08","08","13","00","31.74",16641
"5271","08","08","14","00","31.37",16457
"5272","08","08","15","00","32.28",16595
"5273","08","08","16","00","32.51",16769
"5274","08","08","17","00","32.28",18469
"5275","08","08","18","00","31.62",19755
"5276","08","08","19","00","30.87",20541
"5277","08","08","20","00","29.75",18197
"5278","08","08","21","00","28.51",19061
"5279","08","08","22","00","26.71",20420
"5280","08","08","23","00","24.40",21454
"5281","08","09","00","00","22.54",20228
"5282","08","09","01","00","22.24",18148
